Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Rating,Critic_Score_Class
3,22,102,"0,01","0,01",0,0,"0,02",32,38
6,27,102,0,"0,01",0,0,"0,01",32,40
6,23,102,0,"0,01",0,0,"0,01",32,37
6,29,102,0,"0,01",0,0,"0,01",31,39
6,22,102,0,"0,01",0,0,"0,01",32,38
6,22,102,0,"0,01",0,0,"0,01",32,40
5,18,103,"0,9","6,75","0,09","1,33","9,07",30,40
5,18,103,"1,13","6,13","0,06","1,28","8,6",30,40
4,22,103,"1,07","5,01","0,13","1,97","8,17",30,40
6,26,103,"0,99","6,42",0,"0,6","8,01",31,40
9,23,103,"4,47","2,11","0,06","0,69","7,33",32,40
3,19,103,"3,27","2,83","0,08","1,02","7,2",30,40
4,23,103,"2,86","2,89","0,35","1,08","7,18",32,40
3,19,103,"2,71","3,02","0,08","1,09","6,9",30,40
3,23,103,"2,93","2,75","0,17","0,99","6,83",31,40
4,18,103,"0,79","4,24","0,07","1,38","6,48",30,40
5,18,103,"0,8","4,33","0,05","0,91","6,08",30,40
5,23,103,"1,45","2,81","0,23","0,81","5,3",32,40
3,27,103,"1,92","1,08","2,11","0,17","5,29",31,40
3,18,103,"4,26","0,26","0,01","0,71","5,23",30,40
9,22,103,"1,09","3,47","0,03","0,58","5,17",30,40
3,23,103,"1,98","2,23","0,13","0,8","5,13",31,38
4,18,103,"0,61","3,28","0,06","1,12","5,07",30,40
3,18,103,"3,98","0,26","0,01","0,66","4,91",30,40
3,22,103,"1,94","1,95","0,08","0,7","4,67",31,40
3,18,103,"4,18","0,26","0,01","0,08","4,53",30,40
3,18,103,"3,63","0,24","0,01","0,61","4,49",30,40
3,19,103,"2,03","1,79","0,08","0,47","4,37",31,40
9,18,103,"0,93","2,89","0,01","0,4","4,22",30,40
3,18,103,"0,78","2,55","0,04","0,84","4,21",30,40
3,18,103,"3,36","0,21","0,01","0,56","4,14",30,40
9,23,103,"2,67","0,87","0,05","0,38","3,97",32,40
1,18,103,"2,09","1,35","0,06","0,4","3,91",30,40
6,26,103,"2,03","1,56",0,"0,17","3,76",31,39
8,22,103,"1,37",2,"0,14","0,22","3,73",30,38
3,18,103,"0,58","2,48","0,04","0,59","3,7",30,40
2,26,103,"1,58","1,59","0,08","0,41","3,66",30,38
4,18,103,"0,6","2,45","0,05","0,52","3,62",30,40
5,23,103,"1,37","1,55","0,17","0,52","3,61",32,40
3,19,103,"2,02","1,17",0,"0,42","3,61",31,38
3,23,103,"1,9","1,13","0,1","0,41","3,53",31,39
9,18,103,"0,71","2,39","0,02","0,4","3,52",30,40
9,23,103,"2,66","0,49","0,05","0,3","3,51",32,40
4,23,103,"1,31","1,42","0,27","0,5","3,5",32,40
3,18,103,"0,59","2,36","0,04","0,51","3,49",30,40
9,23,103,"2,15","1,02","0,02","0,31","3,49",32,39
9,23,103,"2,1","1,01","0,04","0,32","3,48",32,40
10,23,103,"2,14","0,97","0,01","0,32","3,44",32,40
3,18,103,"0,46","2,28","0,05","0,61","3,4",30,40
3,23,103,"1,45","1,29","0,12","0,46","3,33",31,39
3,22,103,"1,5","1,28","0,05","0,46","3,28",31,40
10,18,103,"0,9","2,12",0,"0,24","3,26",30,40
5,18,103,"2,35","0,3",0,"0,6","3,26",30,40
10,18,103,"0,72","2,3",0,"0,22","3,24",30,40
6,26,103,"1,05","1,93",0,"0,24","3,23",31,38
3,18,103,"0,68",0,0,"2,46","3,14",30,40
9,27,103,"1,99","0,81","0,03","0,27","3,1",32,40
3,18,103,"2,5","0,16","0,01","0,42","3,08",30,40
6,26,103,"1,72","1,21",0,"0,14","3,07",31,39
9,27,103,"1,94","0,84","0,03","0,24","3,04",32,40
5,18,103,"0,62","1,85","0,12","0,44","3,02",30,40
6,21,103,"1,67","1,18",0,"0,13","2,99",31,40
6,27,103,"1,59","1,01",0,"0,38","2,97",31,40
10,23,103,"1,85","0,8","0,04","0,27","2,96",32,40
4,23,103,"1,33","1,1","0,08","0,44","2,95",32,40
9,18,103,"2,53","0,15",0,"0,17","2,86",30,40
9,18,103,"2,52","0,09",0,"0,22","2,83",30,40
4,23,103,"1,28","1,04","0,07","0,42","2,81",32,39
3,18,103,"2,19","0,22",0,"0,38","2,79",30,40
4,19,103,"1,05","1,23","0,03","0,47","2,78",33,40
6,23,103,"0,89","1,43",0,"0,46","2,78",32,40
3,26,103,"1,41","1,12",0,"0,24","2,77",31,40
9,18,103,"2,42","0,11",0,"0,16","2,7",30,39
9,18,103,"2,38","0,12",0,"0,18","2,69",30,40
3,19,103,"1,23","1,11",0,"0,34","2,68",31,40
8,23,103,"1,44","1,09",0,"0,14","2,67",31,40
9,18,103,"1,47","0,95",0,"0,24","2,66",31,40
4,19,103,"0,69","1,4","0,04","0,52","2,65",30,40
7,23,103,"0,86","1,11","0,01","0,66","2,65",31,39
9,18,103,"0,59","1,79","0,01","0,23","2,62",30,40
9,23,103,"1,56","0,8","0,04","0,21","2,62",32,39
3,22,103,"0,9","1,22","0,04","0,44","2,61",30,39
3,18,103,"2,03","0,21",0,"0,35","2,59",30,40
4,18,103,"0,49","1,63","0,04","0,43","2,59",30,40
3,18,103,"2,14","0,08",0,"0,35","2,57",30,39
4,18,103,"2,12","0,22",0,"0,23","2,57",30,40
9,27,103,"1,76","0,55","0,03","0,22","2,56",32,40
9,18,103,"2,21","0,12",0,"0,2","2,53",30,40
9,21,103,"1,93","0,33",0,"0,21","2,47",31,40
3,26,103,"1,07","1,19",0,"0,18","2,43",31,40
10,18,103,"2,09","0,08",0,"0,26","2,43",30,40
7,19,103,"0,87","0,97",0,"0,58","2,42",33,39
3,19,103,"0,69",0,"0,04","1,68","2,41",33,38
4,18,103,"2,05","0,15",0,"0,2","2,39",30,40
9,18,103,"2,18","0,01",0,"0,18","2,37",30,40
4,18,103,"2,03","0,13",0,"0,21","2,37",30,40
5,18,103,"1,65","0,25",0,"0,43","2,33",30,40
3,23,103,"0,85","1,06","0,09","0,32","2,31",31,40
8,19,103,"1,58","0,64",0,"0,09","2,31",30,40
11,19,103,"1,38","0,8",0,"0,1","2,28",30,39
9,26,103,"1,27","0,81",0,"0,2","2,28",31,39
3,18,103,"0,38","0,07","0,01","1,82","2,28",30,40
9,18,103,"2,01","0,06",0,"0,19","2,26",30,40
4,18,103,"1,93","0,15",0,"0,17","2,25",30,39
9,21,103,"1,78","0,24",0,"0,18","2,2",31,40
9,19,103,"1,03","0,96",0,"0,21","2,2",33,40
5,18,103,"1,55","0,25",0,"0,4","2,2",30,40
10,18,103,"0,61","1,42",0,"0,16","2,18",30,40
6,26,103,"1,23","0,83",0,"0,1","2,16",31,39
5,23,103,"0,71","0,94","0,14","0,32","2,11",32,39
3,19,103,"1,68","0,31","0,02","0,09","2,11",30,40
7,19,103,"1,77","0,12","0,02","0,17","2,07",33,39
2,26,103,"0,92","0,93",0,"0,22","2,07",30,37
9,19,103,"1,04","0,79","0,01","0,21","2,05",33,39
4,19,103,"0,63",1,"0,05","0,38","2,05",31,37
4,19,103,"0,73","0,91","0,04","0,36","2,04",33,39
10,23,103,"1,27","0,58",0,"0,19","2,03",32,40
3,18,103,"1,57","0,18",0,"0,27","2,03",30,40
5,27,103,"0,73","0,88","0,08","0,32","2,01",32,40
4,22,103,"0,58","1,04","0,03","0,36","2,01",31,38
4,22,103,"1,05","0,66",0,"0,29",2,32,40
4,18,103,"0,79","0,89",0,"0,32","1,99",31,40
15,22,103,"1,21","0,64","0,05","0,09","1,99",30,39
5,19,103,"0,73","0,92","0,03","0,3","1,98",33,40
3,18,103,"1,69","0,2",0,"0,06","1,95",30,40
3,25,103,"0,95","0,74",0,"0,25","1,94",31,40
4,19,103,"1,01","0,62","0,02","0,29","1,94",33,40
4,26,103,"0,73","0,89","0,02","0,3","1,94",31,39
9,18,103,"0,49","1,26","0,01","0,18","1,94",30,40
6,26,103,"1,03","0,8",0,"0,09","1,92",31,40
9,19,103,"0,73","0,96","0,01","0,22","1,91",30,40
1,21,103,"0,86","0,83",0,"0,2","1,89",30,38
4,18,103,"1,56","0,14",0,"0,18","1,88",30,40
4,18,103,"1,6","0,03",0,"0,24","1,87",30,39
11,18,103,"1,75","0,03",0,"0,08","1,86",30,40
3,18,103,"0,91","0,71",0,"0,24","1,86",30,38
3,18,103,"1,53","0,05",0,"0,25","1,84",30,40
6,26,103,"1,81",0,0,0,"1,82",31,40
9,23,103,"1,09","0,53","0,02","0,17","1,82",32,40
9,18,103,"1,66",0,"0,01","0,13","1,8",30,40
10,18,103,"1,57","0,02",0,"0,19","1,78",30,40
3,25,103,"0,86","0,67",0,"0,22","1,76",32,40
3,26,103,"0,52","0,95",0,"0,29","1,76",31,38
4,18,103,"0,35","1,06","0,02","0,31","1,75",30,40
3,18,103,"0,85","0,66",0,"0,22","1,73",30,40
11,18,103,"1,61","0,03",0,"0,08","1,72",30,40
11,19,103,"1,09","0,55",0,"0,07","1,71",30,40
3,18,103,"1,41","0,05",0,"0,23","1,7",30,40
6,26,103,"0,59","0,87",0,"0,23","1,7",31,39
15,22,103,"0,87","0,66","0,08","0,08","1,69",30,38
9,19,103,"0,8","0,7","0,01","0,18","1,69",31,38
6,26,103,"1,67",0,0,0,"1,68",31,39
3,18,103,"0,93","0,52",0,"0,22","1,67",30,40
8,18,103,"1,58","0,05",0,"0,04","1,67",30,40
4,27,103,"0,96","0,42","0,08","0,21","1,67",32,40
4,25,103,"0,81","0,58","0,01","0,26","1,67",31,40
3,18,103,"1,35","0,09",0,"0,23","1,67",30,40
3,18,103,"0,78","0,61","0,06","0,2","1,66",30,40
3,18,103,"1,25","0,15","0,03","0,22","1,66",30,40
9,19,103,"0,76","0,69","0,02","0,18","1,65",33,39
1,26,103,"0,9","0,54","0,04","0,17","1,65",30,38
9,23,103,"1,09","0,37","0,02","0,16","1,64",32,39
3,18,103,"0,8","0,63",0,"0,21","1,64",30,40
3,18,103,"1,18","0,34",0,"0,1","1,63",30,40
3,18,103,"1,32","0,09",0,"0,22","1,62",30,40
4,21,103,"0,99","0,41",0,"0,22","1,62",31,40
3,18,103,"0,79","0,62",0,"0,21","1,61",30,39
10,18,103,"1,31","0,09",0,"0,16","1,57",30,40
3,18,103,"0,77","0,6",0,"0,2","1,57",30,40
9,19,103,"0,62","0,78","0,01","0,15","1,56",31,40
3,25,103,"1,07","0,4",0,"0,1","1,56",31,40
3,18,103,"1,26","0,07",0,"0,21","1,54",30,40
3,18,103,"0,36","0,9",0,"0,27","1,52",31,37
4,25,103,"0,92","0,4",0,"0,2","1,52",31,40
1,26,103,"0,7","0,64","0,01","0,16","1,51",30,39
9,23,103,"0,94","0,44",0,"0,13","1,51",32,40
3,22,103,"0,35","0,03",0,"1,13","1,51",31,38
2,22,103,"0,56","0,77",0,"0,17","1,51",31,38
3,18,103,"1,19","0,07","0,05","0,2","1,5",30,40
11,23,103,1,"0,43",0,"0,06","1,49",31,40
3,18,103,"1,22",0,0,"0,27","1,49",30,38
3,25,103,"1,08","0,2",0,"0,2","1,48",31,40
9,25,103,"1,33","0,03","0,01","0,1","1,47",31,40
9,23,103,"0,81","0,46","0,04","0,15","1,46",31,40
4,27,103,"0,78","0,45","0,03","0,19","1,45",32,40
3,18,103,"1,03","0,32",0,"0,09","1,44",30,40
3,18,103,"1,16","0,08",0,"0,19","1,44",30,40
1,21,103,"0,52","0,75",0,"0,16","1,43",30,38
4,27,103,"0,63","0,57","0,03","0,2","1,43",32,40
1,24,103,"0,96","0,33",0,"0,13","1,43",30,38
6,26,103,"0,48","0,77",0,"0,17","1,42",33,38
3,18,103,"1,15","0,08",0,"0,19","1,42",30,40
4,23,103,"0,73","0,48",0,"0,21","1,42",32,40
4,22,103,"0,48","0,62","0,06","0,26","1,42",32,37
1,18,103,"0,8","0,47",0,"0,14","1,42",30,40
3,19,103,"0,69","0,54",0,"0,18","1,41",30,40
9,25,103,"0,95","0,33",0,"0,13","1,4",31,40
9,22,103,"0,89","0,39",0,"0,13","1,4",32,40
8,18,103,"0,78","0,53",0,"0,09","1,39",30,40
7,26,103,"0,49","0,55",0,"0,33","1,37",31,38
9,23,103,"0,88","0,34","0,02","0,13","1,37",32,40
9,22,103,"0,63","0,57",0,"0,15","1,36",31,38
6,23,103,"0,4","0,87",0,"0,1","1,36",32,40
3,23,103,"0,67","0,52",0,"0,17","1,36",32,39
1,21,103,"0,7","0,52",0,"0,13","1,35",30,38
9,19,103,"0,63","0,57","0,01","0,14","1,35",33,40
3,22,103,"0,22","0,05","1,06","0,02","1,35",31,39
7,18,103,"0,2","0,76",0,"0,39","1,35",30,39
7,18,103,"0,23","0,73","0,02","0,37","1,35",30,40
9,18,103,"0,31","0,89","0,01","0,14","1,35",30,40
9,22,103,"0,71","0,49","0,02","0,12","1,34",32,40
3,19,103,"1,22","0,05","0,05","0,01","1,34",33,39
4,23,103,"0,76","0,35","0,05","0,18","1,34",31,40
3,18,103,"1,1","0,06",0,"0,18","1,34",30,40
7,19,103,"0,69","0,37","0,02","0,24","1,32",30,39
11,19,103,"0,84","0,43",0,"0,04","1,31",31,40
3,18,103,"1,07","0,04","0,02","0,17","1,3",30,38
4,22,103,"0,46","0,56","0,06","0,21","1,3",32,40
1,18,103,"0,68","0,47",0,"0,13","1,29",30,38
1,19,103,"0,45","0,66","0,02","0,15","1,28",33,38
6,26,103,"1,22","0,05",0,0,"1,27",31,39
4,19,103,"0,33","0,69","0,05","0,19","1,27",33,40
1,18,103,"0,76","0,39",0,"0,11","1,26",30,39
8,18,103,"0,7","0,47",0,"0,08","1,25",30,40
9,19,103,1,"0,13","0,02","0,1","1,25",31,40
3,23,103,"1,01","0,04","0,03","0,16","1,25",32,39
4,18,103,"0,12","0,89",0,"0,23","1,24",30,39
4,19,103,"0,49","0,5","0,03","0,2","1,23",33,39
4,18,103,"0,3","0,64","0,07","0,22","1,23",30,40
10,23,103,"0,73","0,37","0,01","0,11","1,22",32,39
3,19,103,"0,6","0,46",0,"0,16","1,22",30,40
13,19,103,"0,69","0,48","0,01","0,03","1,21",30,40
4,23,103,"0,25","0,69","0,03","0,25","1,21",31,39
1,24,103,"0,71","0,38",0,"0,12","1,21",30,40
1,26,103,"0,44","0,63",0,"0,14","1,2",31,39
7,18,103,"0,13","0,69","0,01","0,36","1,2",30,38
3,18,103,"0,59","0,46",0,"0,15","1,2",30,40
3,20,103,"0,57","0,45",0,"0,15","1,17",30,38
11,23,103,"0,76","0,36",0,"0,05","1,17",31,38
4,23,103,"0,74","0,26","0,02","0,15","1,17",32,39
6,29,103,"0,03","1,06",0,"0,08","1,17",33,40
10,18,103,"0,42","0,66",0,"0,09","1,16",30,40
9,20,103,"0,51","0,51","0,01","0,13","1,16",31,39
3,19,103,"0,57","0,44",0,"0,15","1,16",30,40
9,22,103,"0,59","0,45","0,01","0,1","1,16",32,37
7,23,103,"0,5","0,39","0,02","0,25","1,15",31,38
7,18,103,"0,16","0,67","0,01","0,31","1,15",30,40
11,22,103,"0,71","0,38",0,"0,05","1,14",31,40
4,20,103,"0,31","0,58","0,02","0,22","1,13",31,39
9,22,103,"0,72","0,29","0,01","0,09","1,11",32,39
4,25,103,"0,45","0,49",0,"0,18","1,11",32,40
3,21,103,"0,71","0,06",0,"0,35","1,11",31,40
1,19,103,"0,53","0,45",0,"0,12","1,1",33,38
9,23,103,"0,45","0,52","0,01","0,12","1,1",31,39
9,23,103,"0,52","0,48",0,"0,09","1,09",33,38
9,18,103,"1,01",0,0,"0,08","1,09",30,39
1,23,103,"0,91","0,09",0,"0,09","1,09",33,38
11,18,103,"1,02","0,02",0,"0,05","1,09",30,40
3,22,103,"0,89","0,03","0,01","0,15","1,09",32,39
9,22,103,"1,02",0,0,"0,07","1,09",30,39
9,18,103,"0,82","0,17","0,01","0,09","1,09",31,40
3,19,103,"0,53","0,41",0,"0,14","1,08",30,40
4,22,103,"0,64","0,28","0,04","0,13","1,08",32,39
7,22,103,"0,24","0,54",0,"0,3","1,07",31,37
1,18,103,"0,26","0,69",0,"0,12","1,07",30,39
1,18,103,"0,6","0,36",0,"0,11","1,07",30,40
3,19,103,"0,52","0,41",0,"0,14","1,06",30,40
2,26,103,"0,66","0,3",0,"0,1","1,06",30,38
4,23,103,"0,28","0,58",0,"0,21","1,06",32,40
3,18,103,"0,52","0,41",0,"0,14","1,06",30,40
5,23,103,"0,46","0,38","0,05","0,17","1,06",32,40
9,23,103,"0,65","0,3","0,01","0,1","1,06",31,39
5,18,103,"0,46","0,41","0,01","0,18","1,05",31,38
11,19,103,"0,78","0,26",0,"0,01","1,05",31,38
3,18,103,"0,51","0,4",0,"0,13","1,04",30,40
11,19,103,"0,53","0,46",0,"0,05","1,04",31,40
9,22,103,"0,54","0,39",0,"0,11","1,04",31,39
1,18,103,"0,32","0,59","0,01","0,12","1,03",30,38
1,28,103,"0,62","0,32",0,"0,1","1,03",30,39
3,18,103,"0,5","0,39",0,"0,13","1,03",30,40
1,18,103,"0,93","0,01",0,"0,08","1,02",30,39
9,23,103,"0,61","0,32","0,01","0,08","1,02",32,40
11,18,103,"0,97","0,03",0,"0,03","1,02",30,40
3,22,103,"0,5","0,39",0,"0,13","1,02",30,38
1,22,103,"0,45","0,46",0,"0,11","1,01",31,38
1,23,103,"0,93",0,0,"0,07",1,33,38
9,18,103,"0,94",0,0,"0,06","0,99",30,40
5,18,103,"0,32","0,51",0,"0,16","0,99",31,39
1,18,103,"0,23","0,64",0,"0,11","0,98",30,39
9,22,103,"0,64","0,26",0,"0,08","0,98",32,39
11,18,103,"0,73","0,21",0,"0,03","0,97",30,40
4,18,103,"0,89","0,01",0,"0,08","0,97",30,40
9,22,103,"0,62","0,26",0,"0,09","0,97",32,40
3,18,103,"0,47","0,37",0,"0,12","0,97",30,40
4,22,103,"0,45","0,36",0,"0,16","0,97",32,39
11,18,103,"0,33","0,6",0,"0,04","0,97",30,40
6,27,103,"0,4","0,44",0,"0,12","0,97",32,40
8,23,103,"0,54","0,37",0,"0,06","0,97",31,40
3,18,103,"0,47","0,37",0,"0,12","0,96",30,40
9,23,103,"0,62","0,24",0,"0,09","0,95",32,39
3,29,103,"0,27","0,21","0,41","0,07","0,95",31,39
10,27,103,"0,58","0,28",0,"0,09","0,95",32,40
9,18,103,"0,87",0,0,"0,07","0,94",30,40
4,22,103,"0,54","0,27",0,"0,13","0,94",32,40
3,18,103,"0,46","0,36",0,"0,12","0,93",30,39
2,26,103,"0,81","0,05",0,"0,07","0,93",33,38
9,18,103,"0,86",0,0,"0,06","0,92",30,40
8,22,103,"0,51","0,35",0,"0,06","0,92",31,38
9,22,103,"0,63","0,2","0,02","0,07","0,92",32,39
4,18,103,"0,53","0,27",0,"0,12","0,92",30,39
9,18,103,"0,19","0,62",0,"0,1","0,91",30,39
3,18,103,"0,45","0,35",0,"0,12","0,91",31,39
4,18,103,"0,35","0,41","0,02","0,14","0,91",30,40
5,18,103,"0,63","0,13",0,"0,15","0,91",30,39
3,18,103,"0,44","0,35",0,"0,12","0,9",30,40
3,19,103,"0,75","0,03",0,"0,12","0,9",33,40
9,23,103,"0,51","0,31","0,01","0,08","0,9",32,39
11,23,103,"0,65","0,22",0,"0,03","0,9",31,39
10,23,103,"0,58","0,23",0,"0,08","0,9",32,40
11,18,103,"0,81","0,05",0,"0,04","0,9",30,40
3,18,103,"0,44","0,34",0,"0,11","0,9",30,38
3,18,103,"0,74","0,03",0,"0,12","0,89",30,40
4,18,103,"0,52","0,25",0,"0,11","0,89",30,40
1,18,103,"0,28","0,51",0,"0,09","0,89",30,40
4,22,103,"0,82",0,0,"0,07","0,89",30,39
4,22,103,"0,38","0,36",0,"0,15","0,88",31,39
1,18,103,"0,8",0,0,"0,07","0,87",30,39
9,27,103,"0,55","0,24","0,01","0,07","0,87",32,40
3,25,103,"0,72","0,03",0,"0,12","0,87",31,40
4,23,103,"0,26","0,42","0,03","0,16","0,87",32,39
4,23,103,"0,29","0,39","0,02","0,16","0,87",31,39
9,18,103,"0,32","0,42","0,02","0,09","0,85",30,40
11,18,103,"0,64","0,18",0,"0,03","0,85",30,40
4,27,103,"0,37","0,29","0,09","0,11","0,85",32,40
4,18,103,"0,79",0,0,"0,06","0,85",30,40
4,23,103,"0,44","0,27","0,01","0,12","0,85",32,39
4,18,103,"0,46","0,25","0,01","0,12","0,84",31,40
4,18,103,"0,75",0,0,"0,09","0,84",30,39
7,19,103,"0,7","0,05",0,"0,08","0,84",33,40
2,22,103,"0,28","0,46",0,"0,1","0,84",30,37
1,18,103,"0,77","0,01",0,"0,06","0,84",30,40
7,18,103,"0,77","0,03",0,"0,04","0,83",30,39
4,18,103,"0,78",0,0,"0,05","0,83",30,40
4,18,103,"0,37","0,33",0,"0,13","0,83",30,39
1,19,103,"0,45","0,3",0,"0,08","0,83",33,38
4,22,103,"0,4","0,26","0,05","0,11","0,83",32,40
11,23,103,"0,58","0,22",0,"0,03","0,82",31,39
10,18,103,"0,68","0,05",0,"0,09","0,82",30,39
11,19,103,"0,68","0,11",0,"0,03","0,82",30,39
8,19,103,"0,45","0,31",0,"0,05","0,81",30,39
4,18,103,"0,75",0,0,"0,06","0,81",30,40
3,26,103,"0,67","0,03",0,"0,11","0,81",31,39
13,19,103,"0,68","0,09",0,"0,02","0,8",30,38
7,26,103,"0,19","0,38",0,"0,22","0,8",31,37
9,19,103,"0,38","0,35","0,01","0,07","0,79",33,39
9,22,103,"0,47","0,23","0,01","0,08","0,79",32,38
3,18,103,"0,65","0,03",0,"0,11","0,79",30,40
11,18,103,"0,24","0,49",0,"0,05","0,79",30,40
7,26,103,"0,08","0,46",0,"0,25","0,79",33,38
4,18,103,"0,42","0,25",0,"0,11","0,78",30,40
9,25,103,"0,4","0,31",0,"0,07","0,78",32,40
13,23,103,"0,6","0,16",0,"0,02","0,78",31,40
7,19,103,"0,24","0,33","0,01","0,19","0,77",30,37
3,25,103,"0,64","0,02",0,"0,1","0,77",31,37
8,19,103,"0,43","0,29",0,"0,05","0,77",30,39
7,19,103,"0,23","0,31","0,03","0,19","0,76",31,37
14,26,103,"0,3","0,37","0,03","0,07","0,76",31,37
1,22,103,"0,28","0,39",0,"0,08","0,76",33,38
7,18,103,"0,69",0,0,"0,06","0,75",30,39
6,27,103,"0,35","0,34",0,"0,06","0,75",32,40
3,18,103,"0,62","0,02",0,"0,1","0,75",30,39
4,22,103,"0,38","0,25",0,"0,11","0,74",31,37
4,22,103,"0,41","0,21","0,01","0,1","0,74",32,38
7,19,103,"0,16","0,37","0,01","0,21","0,74",30,38
6,22,103,"0,16","0,45",0,"0,13","0,74",32,40
4,18,103,"0,22","0,37",0,"0,14","0,73",30,39
9,18,103,"0,61","0,07",0,"0,05","0,73",33,40
9,18,103,"0,67",0,0,"0,06","0,73",30,39
1,18,103,"0,68",0,0,"0,04","0,73",30,39
13,23,103,"0,56","0,15",0,"0,02","0,72",31,39
1,21,103,"0,23","0,42",0,"0,08","0,72",30,38
3,18,103,"0,59","0,02","0,01","0,1","0,72",30,38
11,23,103,"0,53","0,17",0,"0,03","0,72",32,39
3,18,103,"0,6","0,02",0,"0,1","0,72",30,39
1,18,103,"0,62","0,04",0,"0,06","0,72",30,39
9,18,103,"0,51","0,14",0,"0,07","0,72",30,39
6,23,103,"0,19","0,53",0,0,"0,72",32,40
11,22,103,"0,45","0,24",0,"0,03","0,71",31,39
11,18,103,"0,67","0,02",0,"0,03","0,71",30,40
9,18,103,"0,62","0,03",0,"0,06","0,71",31,40
6,23,103,0,"0,69",0,"0,02","0,71",32,40
2,26,103,"0,62","0,04",0,"0,06","0,71",30,38
7,18,103,"0,6","0,04",0,"0,07","0,71",30,39
7,18,103,"0,65",0,0,"0,06","0,71",30,38
9,18,103,"0,65",0,0,"0,05","0,71",30,40
9,18,103,"0,38","0,26",0,"0,06","0,7",30,40
9,18,103,"0,65",0,0,"0,05","0,7",30,40
9,18,103,"0,55","0,1",0,"0,05","0,7",33,40
3,19,103,"0,34","0,27",0,"0,09","0,7",30,38
10,19,103,"0,46","0,17",0,"0,07","0,69",33,39
6,26,103,"0,28","0,32",0,"0,1","0,69",31,39
10,23,103,"0,39","0,23",0,"0,06","0,69",33,39
2,26,103,"0,31","0,3",0,"0,07","0,69",30,37
13,22,103,"0,53","0,14",0,"0,02","0,69",30,39
13,22,103,"0,53","0,14",0,"0,02","0,69",31,40
11,18,103,"0,62","0,04",0,"0,02","0,68",30,40
11,18,103,"0,63","0,02",0,"0,03","0,68",30,40
11,18,103,"0,29","0,38",0,"0,01","0,68",30,40
11,25,103,"0,51","0,15",0,"0,02","0,68",31,40
6,27,103,0,"0,59",0,"0,08","0,67",32,40
2,26,103,"0,38","0,22",0,"0,06","0,67",30,39
11,18,103,"0,49","0,15",0,"0,02","0,66",30,40
8,27,103,"0,37","0,25",0,"0,04","0,66",31,37
3,18,103,"0,32","0,25",0,"0,08","0,66",30,39
9,18,103,"0,51","0,1",0,"0,06","0,66",33,40
9,18,103,"0,51","0,1",0,"0,05","0,66",33,40
13,26,103,"0,43","0,2",0,"0,03","0,66",31,40
4,18,103,"0,34","0,22",0,"0,1","0,65",30,40
9,18,103,"0,35","0,23",0,"0,07","0,65",30,40
3,22,103,"0,54","0,02",0,"0,09","0,65",33,38
9,18,103,"0,39","0,2",0,"0,06","0,65",30,40
1,19,103,"0,27","0,31",0,"0,07","0,64",31,37
3,23,103,"0,54","0,02",0,"0,09","0,64",31,38
11,23,103,"0,43","0,19",0,"0,02","0,64",31,40
5,18,103,"0,37","0,16",0,"0,11","0,64",33,39
11,18,103,"0,57","0,04",0,"0,03","0,64",30,39
4,18,103,"0,33","0,21",0,"0,09","0,64",33,40
6,22,103,"0,23","0,33",0,"0,08","0,63",32,40
4,18,103,"0,56","0,02","0,01","0,05","0,63",30,39
11,18,103,"0,2","0,4",0,"0,04","0,63",30,40
9,22,103,"0,37","0,2",0,"0,06","0,63",31,37
3,19,103,"0,53","0,02",0,"0,09","0,63",30,39
6,26,103,"0,4","0,23",0,0,"0,63",31,38
3,18,103,"0,31","0,24",0,"0,08","0,63",30,40
8,18,103,"0,35","0,24",0,"0,04","0,63",30,40
6,23,103,"0,17","0,39",0,"0,07","0,63",32,39
13,18,103,"0,48","0,13",0,"0,02","0,62",30,40
11,18,103,"0,47","0,13",0,"0,02","0,62",30,40
15,26,103,"0,37","0,22",0,"0,03","0,62",30,39
4,18,103,"0,15","0,36","0,01","0,1","0,62",30,39
5,23,103,"0,22","0,29","0,01","0,1","0,62",33,39
9,18,103,"0,4","0,16",0,"0,05","0,62",30,40
2,22,103,"0,2","0,34",0,"0,07","0,62",30,37
11,23,103,"0,37","0,21",0,"0,03","0,61",32,40
15,22,103,"0,44","0,16",0,"0,01","0,61",30,39
13,18,103,"0,47","0,12",0,"0,02","0,61",30,40
2,19,103,"0,25","0,29",0,"0,07","0,61",30,38
10,23,103,"0,37","0,18",0,"0,06","0,6",33,40
5,18,103,"0,31","0,19",0,"0,1","0,6",33,38
11,25,103,"0,42","0,16",0,"0,02","0,6",31,40
2,26,103,"0,33","0,02","0,21","0,03","0,6",30,38
9,21,103,"0,34","0,2",0,"0,06","0,59",30,37
6,22,103,0,"0,54",0,"0,06","0,59",32,40
13,23,103,"0,46","0,12",0,"0,02","0,59",31,40
4,18,103,"0,4","0,12",0,"0,07","0,59",33,40
3,18,103,"0,21","0,17","0,16","0,06","0,59",30,39
11,18,103,"0,44","0,13",0,"0,02","0,59",30,40
9,18,103,"0,54",0,"0,01","0,03","0,59",30,39
16,18,103,"0,16","0,32","0,02","0,08","0,58",30,39
3,27,103,"0,49","0,02",0,"0,08","0,58",31,39
4,18,103,"0,54",0,0,"0,04","0,58",30,40
4,28,103,"0,22","0,24","0,04","0,08","0,58",32,38
